DATAFLOW,REF_AREA,FREQ,MEASURE,UNIT_MEASURE,ACTIVITY,ADJUSTMENT,TRANSFORMATION,TIME_HORIZ,METHODOLOGY,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MULT,DECIMALS,BASE_PER
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.72125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,2.412667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,1.336833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,0.36875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.25425,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1986,6.314083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1987,6.40125,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1988,6.401917,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,7.212833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1990,8.920083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,8.736667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,8.10075,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,6.362833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,6.856417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,6.895583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,6.149833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,5.576583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.633584,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.630583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.403333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,4.957,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,4.89025,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.123167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.095,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.373917,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,3.781667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.28775,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.22775,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,3.686833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,2.990083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,2.988583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,1.93225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,1.960583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,0.6903333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.2910833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,2.748333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,1.6475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.8891667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,3.636667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,4.619167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NOR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.878413,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NOR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.435551,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.52,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,5.396667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,10.24083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,3.753333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,3.1725,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,1.84,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1989,13.60058,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1991,12.36055,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1992,11.69519,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1993,10.21079,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1994,9.997791,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1995,11.27094,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1996,8.736462,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1997,6.401535,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1998,4.832926,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,1999,4.727312,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2000,5.525866,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2001,5.115284,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2002,4.957641,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2003,4.123044,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2004,4.104143,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2005,3.386349,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2006,3.78431,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2007,4.306627,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2008,4.363732,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,3.974298,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,4.250001,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,5.436894,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,5.846537,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,4.561962,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,2.721831,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,1.735087,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,1.393302,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,1.557866,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,1.419352,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,0.6610183,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.3794776,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.3487502,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.198559,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.486507,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2009,4.028616,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2010,3.781404,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2011,4.307952,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,3.047651,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,3.011776,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,2.28135,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,1.267475,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,0.9285654,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,1.170734,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,1.264053,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,0.5846146,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,0.2135828,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,0.1997003,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,2.04145,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,3.265134,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2012,8.26,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2013,8.109167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2014,8.586667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2015,7.776667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2016,7.205,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2017,6.9225,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2018,7.704167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2019,6.996666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2020,6.191667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2021,6.2575,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2022,7.191667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2023,7.218333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.842708,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CAN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.339469,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CRI,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.521667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DNK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.303083,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EST,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.546667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FIN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.852968,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),FRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.969167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GRC,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.35,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HUN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.500834,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IRL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.717583,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ITA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.707417,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LVA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.2875,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LTU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.88,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),LUX,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.763917,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NLD,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.6205,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NZL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,4.559166,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),NOR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.571828,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SVK,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.473461,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SVN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.109167,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ESP,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.153795,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),GBR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,4.144242,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),EA19,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.975305,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BGR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.930833,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.181667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),HRV,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.31,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IDN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.793334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ROU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.316667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),AUS,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,4.20975,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BEL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,5.788938,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CZE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.979914,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),DEU,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.321084,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ISR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,4.676667,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),JPN,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,0.9183334,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),KOR,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,3.21925,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),POL,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,5.525,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),PRT,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.9575,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),SWE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,2.20027,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),CHE,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,0.5693333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),USA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,4.208333,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),BRA,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.885,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),IND,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,6.976666,A,0,2,
OECD.SDD.STES:DSD_STES@DF_FINMARK(4.0),ZAF,A,IRLT,PA,_Z,_Z,_Z,_Z,N,2024,11.16963,A,0,2,
