freq,unit,geo\TIME_PERIOD,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
A,P_HTHAB,FRF1,NaN,NaN,NaN,NaN,851.9,856.73,844.46,839.37,838.16,830.04,822.07,791.55,773.41,751.86,743.63,728.05,698.01,639.12,634.25,625.86,625.28,620.77,616.37,603.94,589.31,586.27,585.66,565.8,554.51,539.11,514.56,NaN
A,P_HTHAB,FRF2,NaN,NaN,NaN,NaN,799.88,794.96,783.6,771.02,756.56,755.57,749.44,744.82,742.54,737.24,738.91,728.3,647.25,633.09,623.55,621.96,603.4,624.23,614.38,603.25,587.19,576.89,563.83,559.84,562.92,563.17,553.4,NaN
A,P_HTHAB,FRF3,NaN,NaN,NaN,NaN,904.3,892.01,878.36,848.47,838.94,836.88,829.93,817.17,805.32,802.96,789.86,762.17,736.19,699.69,688.96,675.0,671.65,661.56,653.4,641.25,634.29,624.89,612.88,599.59,585.88,577.63,570.16,NaN
A,P_HTHAB,FRG0,NaN,NaN,NaN,NaN,676.77,668.73,670.54,663.69,651.21,644.19,637.84,629.53,612.96,606.81,600.9,585.35,564.12,534.14,533.04,538.22,537.27,532.23,526.18,520.98,510.45,504.93,498.71,487.35,480.27,470.89,455.74,NaN
A,P_HTHAB,FRH0,NaN,NaN,NaN,NaN,867.79,858.31,841.23,822.21,810.53,812.43,794.64,774.46,759.26,745.04,741.82,717.56,675.95,644.08,641.34,632.93,631.47,626.67,621.79,613.44,607.3,597.43,588.23,584.63,573.06,559.46,548.18,NaN
A,P_HTHAB,FRI1,NaN,NaN,NaN,NaN,753.66,742.49,733.43,714.98,705.17,701.88,699.57,691.72,675.58,669.15,667.59,651.86,640.6,639.07,636.33,636.62,643.89,633.53,632.35,626.66,620.95,609.4,604.18,600.03,579.91,569.49,557.75,NaN
A,P_HTHAB,FRI2,NaN,NaN,NaN,NaN,1150.13,1135.04,1125.44,1121.87,1104.04,1028.74,991.98,986.22,960.57,964.68,965.09,964.96,881.56,849.19,840.27,847.41,845.76,845.21,830.95,826.97,810.51,798.99,791.29,780.07,774.84,768.1,752.74,NaN
A,P_HTHAB,FRI3,NaN,NaN,NaN,NaN,672.1,656.14,662.75,654.21,650.58,648.82,640.78,641.66,627.85,630.76,626.75,612.21,583.7,579.13,575.88,581.11,577.2,584.86,573.9,565.15,555.9,545.83,535.69,531.05,521.08,510.94,505.13,NaN
A,P_HTHAB,FRJ1,NaN,NaN,NaN,NaN,772.3,760.08,745.68,732.89,719.27,711.7,702.91,685.46,685.32,686.2,691.94,683.68,686.97,661.54,653.66,657.19,658.14,654.43,655.41,660.28,657.33,651.52,649.87,645.45,640.31,628.53,621.54,NaN
A,P_HTHAB,FRJ2,NaN,NaN,NaN,NaN,743.13,732.77,712.79,697.36,690.02,676.37,672.22,661.59,659.19,656.56,661.43,652.5,640.48,622.71,623.56,627.71,623.26,625.93,624.69,619.63,619.04,614.07,608.09,599.82,586.55,574.94,569.17,NaN
A,P_HTHAB,FRK1,NaN,NaN,NaN,NaN,975.42,951.04,945.13,942.73,916.16,914.78,913.1,881.65,879.75,875.88,865.16,860.27,853.85,758.84,745.77,733.15,738.77,735.05,734.39,734.03,724.76,724.39,717.59,704.45,694.81,677.01,662.25,NaN
A,P_HTHAB,FRK2,NaN,NaN,NaN,NaN,757.52,747.92,740.9,734.44,720.97,723.43,707.96,695.85,673.25,655.84,651.37,630.96,596.2,595.77,592.89,596.7,593.9,588.38,585.04,581.64,573.87,567.46,564.14,553.19,539.71,524.0,511.93,NaN
A,P_HTHAB,FRL0,NaN,NaN,NaN,NaN,809.96,804.08,794.87,764.36,766.45,773.77,759.26,746.83,737.83,737.54,733.54,722.5,707.52,695.4,693.89,694.24,717.6,709.87,705.99,697.64,694.93,698.25,685.97,669.12,659.92,641.45,636.07,NaN
A,P_HTHAB,FRM0,NaN,NaN,NaN,NaN,784.57,771.35,752.85,757.84,730.82,712.02,722.01,715.84,683.53,683.53,676.48,632.12,655.03,668.55,642.7,617.73,588.36,566.62,578.66,595.41,605.1,602.16,599.88,587.59,581.51,574.03,547.85,NaN
A,P_HTHAB,FRY1,NaN,NaN,NaN,NaN,739.33,710.3,658.22,674.78,669.74,665.9,640.95,640.47,646.7,619.83,649.82,646.94,643.59,592.71,586.95,597.99,578.55,570.64,578.31,578.31,486.41,540.64,561.48,554.89,556.53,539.49,547.12,NaN
A,P_HTHAB,FRY2,NaN,NaN,NaN,NaN,742.1,747.86,781.05,711.37,709.72,690.79,691.62,689.15,681.19,692.17,706.98,629.34,698.2,687.5,640.59,622.21,622.48,606.3,609.04,566.24,549.78,535.24,518.1,513.87,529.26,504.01,509.77,NaN
A,P_HTHAB,FRY3,NaN,NaN,NaN,NaN,287.92,277.27,279.4,230.4,267.68,291.47,260.58,301.05,312.06,297.15,321.29,334.78,301.05,302.47,293.95,322.35,328.39,329.1,335.84,329.1,335.84,346.14,352.5,352.25,349.91,363.01,326.53,NaN
A,P_HTHAB,FRY4,NaN,NaN,NaN,NaN,317.46,310.15,309.22,313.4,314.67,313.51,313.51,315.49,315.37,324.78,320.94,327.45,327.1,336.15,339.17,358.1,361.35,374.82,387.36,400.13,395.72,395.03,399.24,392.56,406.85,409.32,422.93,NaN
A,P_HTHAB,FRY5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,108.69,117.59,119.82,119.82,134.28,134.28,134.28,134.28,136.18,131.52,127.07,154.8,147.19,NaN
A,P_HTHAB,FX,NaN,NaN,NaN,NaN,856.7,842.0,828.12,805.12,790.54,779.07,762.46,746.52,729.64,718.16,712.76,697.04,672.01,648.44,641.19,638.64,634.46,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,HR,731.02,711.32,691.99,700.33,692.22,687.56,680.45,679.19,670.7,634.64,628.09,618.57,610.28,610.71,613.61,611.84,599.85,625.67,642.2,633.18,628.24,630.41,589.84,577.45,576.46,578.53,583.13,585.78,578.03,583.78,565.45,NaN
A,P_HTHAB,HR02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,579.96,590.55,778.68,608.08,611.83,607.99,530.46,518.75,526.25,514.9,522.61,532.5,551.15,560.65,560.78,NaN
A,P_HTHAB,HR03,709.64,645.21,632.23,631.55,619.71,614.88,606.66,605.37,599.19,559.2,567.5,560.86,545.09,555.81,551.13,555.43,519.89,528.95,564.94,568.86,565.84,573.54,548.79,529.02,521.78,546.22,545.58,548.64,542.0,546.37,546.18,NaN
A,P_HTHAB,HR05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,845.36,940.56,702.36,886.07,859.79,867.91,839.43,825.78,829.0,811.61,816.82,835.09,787.51,796.77,706.67,NaN
A,P_HTHAB,HR06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,520.63,527.26,529.88,527.88,528.88,524.13,494.89,495.02,489.02,490.77,498.36,474.2,468.13,467.0,465.04,NaN
A,P_HTHAB,HU,NaN,NaN,NaN,NaN,NaN,NaN,NaN,858.44,831.57,828.43,824.47,821.85,823.01,828.23,744.93,735.26,738.12,740.37,738.83,715.95,717.72,710.39,709.7,708.36,708.25,700.46,696.19,681.31,684.12,668.04,650.85,NaN
A,P_HTHAB,HU11,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1383.22,1330.67,1337.29,1308.38,1298.68,1305.3,1312.27,1131.47,1096.52,1093.38,1096.46,1101.05,1077.07,1073.76,1064.41,1061.39,1056.28,1050.07,1024.58,1022.76,1021.88,1012.33,1001.66,969.73,NaN
A,P_HTHAB,HU12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,340.44,328.24,324.93,327.77,337.29,337.29,339.89,306.75,306.75,306.75,308.32,297.93,292.5,292.5,292.5,290.46,290.46,290.85,268.26,262.53,237.93,221.68,216.5,215.4,NaN
A,P_HTHAB,HU21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,759.31,729.98,724.51,717.62,733.56,742.8,756.39,710.74,706.49,706.21,711.3,704.8,668.2,682.73,665.09,668.67,674.52,682.26,680.94,677.25,633.24,643.98,628.33,616.05,NaN
A,P_HTHAB,HU22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,860.63,810.92,809.28,806.5,808.86,807.53,800.96,728.54,727.31,725.67,724.02,724.23,723.92,729.57,729.16,732.24,727.52,727.21,724.54,719.96,726.48,723.87,702.62,677.94,NaN
A,P_HTHAB,HU23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,881.94,830.6,823.65,843.01,830.26,822.06,838.45,784.61,791.55,788.02,795.88,800.66,775.95,775.73,769.47,765.03,734.86,733.15,725.86,724.41,730.88,741.12,715.67,688.56,NaN
A,P_HTHAB,HU31,NaN,NaN,NaN,NaN,NaN,NaN,NaN,850.97,825.82,841.11,843.95,842.53,844.13,850.97,783.87,766.72,778.09,779.52,782.36,752.5,753.48,742.28,739.26,744.59,742.28,744.23,742.32,704.62,736.79,708.92,691.56,NaN
A,P_HTHAB,HU32,NaN,NaN,NaN,NaN,NaN,NaN,NaN,781.46,802.23,775.42,777.02,760.63,764.31,769.1,704.24,691.74,706.95,705.56,699.45,657.43,658.2,644.73,645.98,656.39,660.28,659.93,650.37,633.25,647.1,628.56,608.86,NaN
A,P_HTHAB,HU33,NaN,NaN,NaN,NaN,NaN,NaN,NaN,822.51,796.9,794.54,790.72,787.79,780.8,779.5,682.35,685.03,687.87,691.29,690.07,674.7,674.7,676.0,675.84,675.6,675.35,680.07,679.3,681.18,685.39,682.39,681.66,NaN
A,P_HTHAB,IE,523.61,513.19,509.44,498.39,487.66,480.44,474.61,472.32,458.64,460.13,458.84,464.77,459.71,454.87,453.84,441.05,259.36,251.68,243.06,236.67,239.6,242.68,277.92,284.23,289.03,293.0,285.6,285.97,285.04,287.92,289.41,NaN
A,P_HTHAB,IE04,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,281.18,275.58,273.82,277.33,NaN
A,P_HTHAB,IE05,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,252.64,253.73,254.86,256.26,NaN
A,P_HTHAB,IE06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,310.07,309.35,315.07,315.99,NaN
A,P_HTHAB,IT,635.98,624.25,595.56,622.49,559.4,528.03,468.83,448.13,439.44,423.65,400.5,387.71,391.82,388.13,381.64,372.83,364.89,361.07,349.16,340.58,333.48,326.31,324.43,321.51,321.9,317.22,316.28,318.56,312.39,308.76,304.1,NaN
A,P_HTHAB,ITC1,590.61,590.59,584.79,581.28,566.03,528.91,519.36,487.07,476.12,431.83,426.82,414.83,407.23,400.2,398.95,393.18,398.84,396.62,385.53,374.51,373.33,364.49,363.19,362.91,352.63,351.39,346.77,357.13,350.22,351.52,342.61,NaN
A,P_HTHAB,ITC2,373.25,408.27,407.47,408.27,413.84,398.72,363.7,355.74,363.7,345.4,338.23,335.05,331.07,339.82,330.27,318.34,382.8,382.0,383.6,386.78,405.88,374.84,367.68,363.7,362.9,354.15,359.01,418.27,375.84,317.25,334.95,NaN
A,P_HTHAB,ITC3,832.63,832.76,803.66,763.87,660.02,613.64,555.32,549.19,528.77,517.29,373.98,376.85,465.76,425.58,419.18,391.26,396.61,390.29,345.28,373.33,352.91,353.17,359.89,342.54,341.88,341.56,351.56,336.74,331.93,332.8,336.25,NaN
A,P_HTHAB,ITC4,616.72,614.3,605.12,593.1,532.15,507.95,460.49,448.79,433.79,410.32,392.74,387.34,389.34,390.3,384.32,381.08,384.05,381.6,377.39,368.68,360.98,360.44,358.31,355.86,353.55,347.18,350.53,363.66,328.52,329.45,324.94,NaN
A,P_HTHAB,ITF1,777.46,757.39,709.49,757.39,643.83,637.76,507.13,418.79,403.03,447.93,398.73,349.44,420.87,439.47,424.33,376.74,357.28,359.82,333.6,322.22,332.91,322.69,314.23,318.3,307.85,307.08,293.07,305.71,318.74,316.02,301.31,NaN
A,P_HTHAB,ITF2,632.34,571.78,612.27,657.03,560.26,579.68,529.31,485.53,491.79,503.31,531.62,528.98,552.36,545.11,539.85,491.13,477.63,454.59,409.82,391.06,415.75,339.38,371.97,362.75,338.72,295.6,300.18,311.02,315.12,309.89,306.63,NaN
A,P_HTHAB,ITF3,519.45,492.95,461.72,533.04,477.33,480.32,374.34,354.51,355.96,345.28,303.07,310.47,325.18,328.42,324.08,314.15,305.68,300.3,286.94,275.26,276.87,266.57,267.36,263.11,261.45,259.78,252.21,257.26,250.41,249.73,237.75,NaN
A,P_HTHAB,ITF4,725.92,704.26,555.65,723.58,600.78,544.96,479.18,447.39,431.19,406.81,402.24,374.01,386.14,384.02,377.48,365.71,360.33,359.95,336.21,312.16,303.61,286.15,292.29,289.12,288.97,285.17,283.3,278.46,289.1,287.95,282.7,NaN
A,P_HTHAB,ITF5,711.8,712.87,703.02,728.27,507.17,481.04,439.68,440.58,438.07,431.09,340.32,341.4,334.59,360.91,345.69,328.87,327.25,331.37,332.8,328.15,312.75,307.74,307.92,306.85,300.94,284.83,288.35,292.79,319.8,323.52,308.93,NaN
A,P_HTHAB,ITF6,624.47,628.18,580.75,609.2,556.58,546.39,473.43,476.2,531.95,437.34,526.09,445.29,406.64,406.48,395.29,352.92,337.71,330.75,315.43,281.12,252.04,225.0,217.05,229.18,256.33,250.94,248.18,199.75,220.13,256.51,243.84,NaN
A,P_HTHAB,ITG1,538.49,514.78,507.52,528.3,503.81,472.48,407.96,390.2,388.55,397.02,380.68,356.89,349.88,336.66,332.28,317.85,300.29,308.34,297.91,292.47,289.62,284.22,281.55,277.54,279.35,280.29,281.95,288.43,291.51,279.14,281.1,NaN
A,P_HTHAB,ITG2,624.38,620.12,598.92,671.6,602.25,562.55,499.86,511.88,464.72,465.15,448.08,440.44,439.7,440.81,404.81,402.77,401.66,377.81,378.42,347.97,339.47,317.34,321.47,318.14,306.49,313.33,301.25,303.03,304.46,302.13,297.66,NaN
A,P_HTHAB,ITH1,573.43,589.09,591.91,593.42,581.92,542.7,533.08,502.34,477.08,458.03,447.28,426.35,407.12,405.23,391.84,397.12,389.2,384.3,374.87,375.63,373.55,369.97,361.86,374.5,365.44,387.7,349.97,338.16,341.16,326.78,312.59,NaN
A,P_HTHAB,ITH2,690.98,723.72,689.32,611.89,628.08,621.09,388.8,432.02,462.19,383.84,333.08,325.72,422.46,416.94,416.39,410.14,405.17,402.6,394.32,393.58,358.27,351.65,352.75,343.93,362.32,346.32,347.06,358.22,368.01,360.9,364.83,NaN
A,P_HTHAB,ITH3,680.77,663.99,588.75,619.6,526.14,498.38,466.47,444.48,429.41,415.61,394.79,378.58,370.23,372.91,369.37,361.73,359.62,355.96,350.72,343.75,340.64,341.32,344.18,330.8,331.23,324.84,328.97,324.12,307.75,303.59,304.89,NaN
A,P_HTHAB,ITH4,773.7,784.44,727.27,646.06,619.54,579.31,545.68,499.83,487.52,467.2,429.19,384.66,366.4,360.79,358.31,348.72,359.96,365.99,365.74,368.63,363.02,362.27,352.61,334.6,327.0,334.27,326.82,332.93,327.94,311.94,279.63,NaN
A,P_HTHAB,ITH5,609.81,598.82,574.35,572.54,532.98,502.03,452.36,430.01,432.65,428.39,424.09,405.5,416.17,405.79,407.9,401.22,397.4,396.89,409.56,396.3,394.35,384.4,365.87,369.48,376.97,369.71,371.56,364.93,362.56,350.24,358.02,NaN
A,P_HTHAB,ITI1,602.08,570.66,566.61,576.14,538.89,483.61,440.08,431.03,417.01,425.33,371.51,369.78,369.97,355.36,348.71,340.66,326.75,326.5,319.56,320.72,301.54,291.81,297.97,293.7,285.06,286.98,285.45,282.61,288.82,281.99,276.95,NaN
A,P_HTHAB,ITI2,592.97,546.38,526.7,525.21,455.05,416.48,399.89,374.14,357.89,348.73,319.43,322.18,305.12,298.03,310.96,303.06,305.58,302.95,306.84,307.3,319.77,314.28,311.08,309.93,303.98,307.87,302.88,293.27,292.18,300.6,303.48,NaN
A,P_HTHAB,ITI3,664.66,645.39,608.62,680.78,618.82,550.67,477.99,468.52,453.65,443.99,369.79,400.77,399.78,375.45,374.79,379.0,377.09,375.78,361.96,350.45,338.61,329.54,325.13,309.93,311.32,300.99,301.75,285.76,273.87,282.62,285.4,NaN
A,P_HTHAB,ITI4,736.44,735.57,749.86,787.88,694.05,650.28,570.75,533.56,520.54,502.52,481.1,471.15,469.84,473.02,456.15,461.23,416.97,396.88,356.34,357.76,342.3,342.76,337.48,341.62,356.88,337.91,338.37,352.91,356.09,337.41,328.35,NaN
A,P_HTHAB,LT,1549.82,1453.06,1411.81,1357.34,1220.33,1144.48,1121.97,1099.21,1028.48,991.82,953.81,908.58,860.54,832.94,826.15,816.37,807.87,789.06,800.48,791.05,769.08,757.41,719.58,682.49,659.55,640.96,630.82,597.86,603.8,568.05,548.37,NaN
A,P_HTHAB,LT01,1510.71,1352.46,1329.03,1308.36,1212.13,1113.52,1103.75,1088.46,1053.5,1052.25,970.43,913.29,888.23,859.79,865.05,858.79,863.42,849.27,863.68,850.14,821.7,806.66,774.46,739.76,725.22,712.57,694.19,633.5,636.69,615.36,596.63,NaN
A,P_HTHAB,LT02,1565.32,1492.93,1444.62,1376.74,1223.57,1156.75,1129.19,1103.47,1018.57,967.88,947.22,906.71,849.56,822.3,810.73,799.56,785.86,765.21,775.43,767.64,748.23,737.9,697.83,659.8,633.53,612.58,605.56,583.48,590.37,548.32,527.79,NaN
A,P_HTHAB,NL,492.95,478.48,471.22,468.15,468.48,464.03,461.11,444.73,431.8,427.11,421.8,423.52,419.17,415.8,406.8,404.39,402.79,396.07,383.91,366.33,359.05,345.99,342.07,336.13,324.82,317.5,302.1,291.13,295.23,244.93,231.08,NaN
A,P_HTHAB,NL11,556.69,560.8,557.54,563.37,564.91,489.05,470.38,448.64,465.76,465.76,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL12,435.87,433.4,435.41,410.86,430.0,429.38,427.53,430.77,376.73,378.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL13,617.07,610.16,611.58,616.86,609.35,695.7,666.64,621.74,627.84,615.64,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL21,472.75,465.31,451.82,443.35,446.03,433.4,441.96,434.09,432.36,423.72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL22,487.46,458.02,450.44,449.81,463.76,467.24,466.71,442.09,436.78,430.03,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL23,139.0,135.4,135.4,135.4,135.4,141.4,133.72,132.04,134.44,134.44,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL32,518.37,497.24,487.78,477.3,471.09,465.38,461.46,440.18,435.98,434.23,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL34,385.61,385.35,385.61,383.26,382.74,382.21,380.65,368.12,362.89,368.12,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL41,473.79,469.43,456.69,459.72,458.86,451.11,446.52,431.47,409.85,408.28,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NL42,596.88,564.18,550.38,545.63,545.72,515.98,518.75,505.31,496.35,490.98,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
A,P_HTHAB,NO,338.44,333.19,332.36,328.59,326.38,326.24,325.64,320.03,323.32,425.32,427.42,452.05,447.82,439.68,429.9,414.79,409.89,394.95,389.96,374.18,367.85,370.69,366.09,362.09,356.65,351.28,348.16,340.16,339.98,334.83,329.9,NaN
A,P_HTHAB,NO02,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,520.41,518.52,480.79,467.05,458.96,471.63,545.47,536.85,494.54,492.38,426.16,411.06,409.51,406.51,398.17,NaN
A,P_HTHAB,NO06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,424.8,408.05,412.99,403.54,386.14,374.97,345.98,344.91,339.97,331.38,349.77,349.64,340.86,321.65,338.25,NaN
A,P_HTHAB,NO07,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,504.26,486.79,472.19,473.43,452.67,450.2,436.01,428.0,429.44,421.01,421.63,423.55,430.09,419.07,412.45,NaN
A,P_HTHAB,NO08,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,405.74,380.48,368.74,351.66,350.77,363.03,358.47,356.69,356.8,358.26,362.84,349.48,352.23,346.12,338.63,NaN
A,P_HTHAB,NO09,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,378.31,376.51,373.33,350.92,339.86,320.63,314.13,306.24,297.11,284.53,277.32,273.65,270.54,268.31,263.73,NaN
A,P_HTHAB,NO0A,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,363.46,353.92,358.8,347.01,344.97,350.28,337.62,334.27,330.41,320.66,317.49,310.76,309.21,310.37,303.22,NaN
A,P_HTHAB,PL,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,671.98,670.48,655.36,650.07,644.87,664.62,668.41,662.2,664.37,664.56,662.01,663.38,663.71,663.99,662.41,653.73,617.45,625.38,640.17,629.49,627.1,NaN
A,P_HTHAB,PL21,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,656.11,683.85,656.71,647.9,643.2,665.9,669.83,647.34,644.36,646.83,647.78,654.27,647.45,648.47,655.22,657.63,623.25,617.52,627.31,623.89,615.13,NaN
A,P_HTHAB,PL22,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,744.31,734.37,718.87,711.05,698.82,720.54,704.52,690.96,691.09,693.67,693.7,684.14,673.0,675.76,665.76,656.92,629.62,625.7,626.81,615.7,612.73,NaN
A,P_HTHAB,PL41,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,525.97,522.06,511.06,504.75,505.79,523.58,521.54,510.57,509.94,513.65,471.1,500.49,505.3,495.83,500.38,486.87,427.37,426.34,431.35,444.0,438.55,NaN
A,P_HTHAB,PL42,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1060.46,1091.85,1052.7,1063.26,1043.87,1097.04,1136.2,1206.98,1274.6,1212.89,1212.17,1176.72,1226.74,1206.92,1199.4,1204.59,1182.45,1178.61,1235.98,1231.63,1271.08,NaN
A,P_HTHAB,PL43,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,613.07,605.89,538.92,540.61,521.17,533.93,532.64,516.69,542.6,573.0,565.23,562.64,522.17,517.69,521.97,509.81,477.67,509.23,509.21,495.53,489.33,NaN
A,P_HTHAB,PL51,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,843.71,840.4,817.54,804.66,787.45,782.14,802.18,803.16,792.27,795.97,802.25,791.43,791.18,791.32,776.66,774.81,734.19,740.14,751.44,743.59,738.91,NaN
A,P_HTHAB,PL52,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,611.92,581.16,564.67,567.1,572.18,599.45,604.2,600.29,595.22,613.61,605.58,597.86,571.65,589.09,567.74,548.71,491.24,528.79,574.16,526.9,542.1,NaN
A,P_HTHAB,PL61,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,819.19,823.91,818.71,807.52,805.57,815.59,814.23,816.57,814.67,824.94,851.94,859.28,860.99,881.57,897.33,895.87,864.16,881.92,919.6,923.92,945.79,NaN
A,P_HTHAB,PL62,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,575.89,598.81,591.41,587.85,586.35,598.32,608.36,585.57,570.76,569.76,564.42,560.79,559.58,565.92,575.82,554.1,556.59,580.11,606.37,594.67,588.51,NaN
A,P_HTHAB,PL63,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,522.63,506.75,498.64,489.31,484.37,499.68,524.75,514.86,508.23,520.76,525.71,558.46,567.18,563.63,571.22,550.18,520.12,530.68,507.36,499.99,466.43,NaN
A,P_HTHAB,PL71,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,638.52,628.98,607.54,584.43,585.73,605.18,603.63,597.88,598.37,573.34,585.61,581.13,582.27,574.2,567.47,549.17,527.34,534.7,550.92,535.46,549.09,NaN
A,P_HTHAB,PL72,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,776.03,765.02,755.07,752.71,757.35,788.34,796.17,782.47,801.31,822.1,799.6,821.78,843.06,845.92,839.56,804.16,762.95,785.51,823.09,819.31,862.4,NaN
A,P_HTHAB,PL81,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,704.91,698.23,682.59,682.83,678.45,706.43,711.49,695.61,691.22,689.32,666.38,661.19,660.04,657.9,660.9,659.61,595.19,650.4,660.52,651.43,616.09,NaN
A,P_HTHAB,PL82,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,632.27,663.57,658.63,669.23,672.78,696.84,698.09,692.72,698.66,708.63,707.72,707.77,719.32,722.63,714.43,703.98,675.69,682.08,714.05,694.03,691.94,NaN
